year,mo,da,tempc
2011,5,29,12.2594444444444
2011,5,30,12.4516666666667
2011,5,31,12.6505555555556
2011,6,1,12.6155555555556
2011,6,2,12.685
2011,6,3,12.8055555555556
2011,6,4,13.0555555555556
2011,6,5,13.1227777777778
2011,6,6,13.1294444444444
2011,6,7,13.2711111111111
2011,6,8,13.2872222222222
2011,6,9,13.625
2011,6,10,13.9211111111111
2011,6,11,14.065
2011,6,12,14.1527777777778
2011,6,13,14.1733333333333
2011,6,14,14.4211111111111
2011,6,15,14.3194444444444
2011,6,16,14.2127777777778
2011,6,17,14.1944444444444
2011,6,18,14.1155555555556
2011,6,19,14.1016666666667
2011,6,20,14.2988888888889
2011,6,21,14.7127777777778
2011,6,22,15.0211111111111
2011,6,23,14.9422222222222
2011,6,24,14.9766666666667
2011,6,25,15.1922222222222
2011,6,26,15.31
2011,6,27,15.465
2011,6,28,15.6183333333333
2011,6,29,15.6388888888889
2011,6,30,15.6666666666667
2011,7,1,15.9205555555556
2011,7,2,16.2205555555556
2011,7,3,16.2961111111111
2011,7,4,16.3044444444444
2011,7,5,16.425
2011,7,6,16.6538888888889
2011,7,7,16.8583333333333
2011,7,8,16.8455555555556
2011,7,9,16.8705555555556
2011,7,10,17.1
2011,7,11,17.0372222222222
2011,7,12,16.95
2011,7,13,17.0461111111111
2011,7,14,17.2794444444444
2011,7,15,17.4916666666667
2011,7,16,17.5038888888889
2011,7,17,17.525
2011,7,18,17.4583333333333
2011,7,19,17.4538888888889
2011,7,20,17.7
2011,7,21,17.725
2011,7,22,17.7083333333333
2011,7,23,17.8205555555556
2011,7,24,18.1544444444444
2011,7,25,18.3127777777778
2011,7,26,18.4122222222222
2011,7,27,18.3166666666667
2011,7,28,18.4833333333333
2011,7,29,18.7416666666667
2011,7,30,19.0955555555556
2011,7,31,19.2416666666667
2011,8,1,19.3655555555556
2011,8,2,19.5255555555556
2011,8,3,19.6988888888889
2011,8,4,19.935
2011,8,5,19.9655555555556
2011,8,6,19.97
2011,8,7,19.9516666666667
2011,8,8,19.9838888888889
2011,8,9,19.9538888888889
2011,8,10,19.8194444444444
2011,8,11,19.8633333333333
2011,8,12,20.0277777777778
2011,8,13,20.1622222222222
2011,8,14,20.1088888888889
2011,8,15,20.0761111111111
2011,8,16,20.0761111111111
2011,8,17,20.1644444444444
2011,8,18,20.1527777777778
2011,8,19,20.3011111111111
2011,8,20,20.5255555555556
2011,8,21,20.72
2011,8,22,20.7544444444444
2011,8,23,20.8377777777778
2011,8,24,21.0716666666667
2011,8,25,21.1872222222222
2011,8,26,21.2727777777778
2011,8,27,21.4488888888889
2011,8,28,21.4766666666667
2011,8,29,21.2177777777778
2011,8,30,20.9122222222222
2011,8,31,20.4072222222222
2011,9,1,20.1016666666667
2011,9,2,20.1177777777778
2011,9,3,20.0627777777778
2011,9,4,19.9677777777778
2011,9,5,20.3683333333333
2011,9,6,20.6783333333333
2011,9,7,20.7316666666667
2011,9,8,20.8405555555556
2011,9,9,21.0255555555556
2011,9,10,21.0161111111111
2011,9,11,21
2011,9,12,20.9072222222222
2011,9,13,20.7266666666667
2011,9,14,20.5455555555556
2011,9,15,21.11128
2011,9,16,20.55572
2011,9,17,20.00016
2011,9,18,20.00016
2011,9,19,20.00016
2011,9,20,20.00016
2011,9,21,20.00016
2011,9,22,20.00016
2011,9,23,20.00016
2011,9,24,20.55572
2011,9,25,20.55572
2011,9,26,20.55572
2011,9,27,20.00016
2011,9,28,19.4446
2011,9,29,19.4446
2011,9,30,18.33348
2011,10,1,18.88904
2011,10,2,18.88904
2011,10,3,18.88904
2011,10,4,18.88904
2011,10,5,18.88904
2011,10,6,18.33348
2011,10,7,17.77792
2011,10,8,17.77792
2011,10,9,17.77792
2011,10,10,17.77792
2011,10,11,17.22236
2011,10,12,17.22236
2011,10,13,17.22236
2011,10,14,17.22236
2011,10,15,17.22236
2011,10,16,17.22236
2011,10,17,16.6668
2011,10,18,16.6668
2011,10,19,16.11124
2011,10,20,16.11124
2011,10,21,16.11124
2011,10,22,16.11124
2011,10,23,16.11124
2011,10,24,16.11124
2011,10,25,16.11124
2011,10,26,15.55568
2011,10,27,15.00012
2011,10,28,15.00012
2011,10,29,14.44456
2011,10,30,14.44456
2011,10,31,14.44456
2011,11,1,14.44456
2011,11,2,14.44456
2011,11,3,13.33344
2011,11,4,13.33344
2011,11,5,13.33344
2011,11,6,13.33344
2011,11,7,13.33344
2011,11,8,13.33344
2011,11,9,12.77788
2011,11,10,12.77788
2011,11,11,12.77788
2011,11,12,12.22232
2011,11,13,12.22232
2011,11,14,11.66676
2011,11,15,11.1112
2011,11,16,10.55564
2011,11,17,10.55564
2011,11,18,10.55564
2011,11,19,10.00008
2011,11,20,10.00008
2011,11,21,10.00008
2011,11,22,10.00008
2011,11,23,8.88896
2011,11,24,8.88896
2011,11,25,8.88896
2011,11,26,8.88896
2011,11,27,8.88896
2011,11,28,8.88896
2011,11,29,8.3334
2011,11,30,8.3334
2011,12,1,8.88896
2011,12,2,8.3334
2011,12,3,8.3334
2011,12,4,7.77784
2011,12,5,7.77784
2011,12,6,7.77784
2011,12,7,7.77784
2011,12,8,7.77784
2011,12,9,7.22228
2011,12,10,7.22228
2011,12,11,7.22228
2011,12,12,7.22228
2011,12,13,6.66672
2011,12,14,6.66672
2011,12,15,6.11116
2011,12,16,6.11116
2011,12,17,6.11116
2011,12,18,6.66672
2011,12,19,6.11116
2011,12,20,6.11116
2011,12,21,6.11116
2011,12,22,5.5556
2011,12,23,5.5556
2011,12,24,5.5556
2011,12,25,5.5556
2011,12,26,5.5556
2011,12,27,5.00004
2011,12,28,5.5556
2011,12,29,5.5556
2011,12,30,5.5556
2011,12,31,5.5556
2012,1,1,5.5556
2012,1,2,5.5556
2012,1,3,5.5556
2012,1,4,5.00004
2012,1,5,5.5556
2012,1,6,5.5556
2012,1,7,5.5556
2012,1,8,5.00004
2012,1,9,5.00004
2012,1,10,5.5556
2012,1,11,5.00004
2012,1,12,5.00004
2012,1,13,4.44448
2012,1,14,4.44448
2012,1,15,4.44448
2012,1,16,3.33336
2012,1,17,3.33336
2012,1,18,3.88892
2012,1,19,3.33336
2012,1,20,3.88892
2012,1,21,3.88892
2012,1,22,3.33336
2012,1,23,3.33336
2012,1,24,3.33336
2012,1,25,3.88892
2012,1,26,3.88892
2012,1,27,3.33336
2012,1,28,3.33336
2012,1,29,3.33336
2012,1,30,3.33336
2012,1,31,3.33336
2012,2,1,3.33336
2012,2,2,3.33336
2012,2,3,3.33336
2012,2,4,3.33336
2012,2,5,3.33336
2012,2,6,3.33336
2012,2,7,3.33336
2012,2,8,2.7778
2012,2,9,3.33336
2012,2,10,3.33336
2012,2,11,3.88892
2012,2,12,3.33336
2012,2,13,3.88892
2012,2,14,3.88892
2012,2,15,3.88892
2012,2,16,3.88892
2012,2,17,3.88892
2012,2,18,3.88892
2012,2,19,3.33336
2012,2,20,3.33336
2012,2,21,3.88892
2012,2,22,4.44448
2012,2,23,4.44448
2012,2,24,4.44448
2012,2,25,4.44448
2012,2,26,4.44448
2012,2,27,14.1666666666667
2012,2,28,4.44448
2012,2,29,4.44448
2012,3,1,4.44448
2012,3,2,4.44448
2012,3,3,4.44448
2012,3,4,4.44448
2012,3,5,5.00004
2012,3,6,5.5556
2012,3,7,5.5556
2012,3,8,5.5556
2012,3,9,5.5556
2012,3,10,5.00004
2012,3,11,5.5556
2012,3,12,5.5556
2012,3,13,5.5556
2012,3,14,5.14222222222222
2012,3,15,5.14555555555556
2012,3,16,5.45388888888889
2012,3,17,5.85166666666667
2012,3,18,5.98
2012,3,19,5.88888888888889
2012,3,20,5.715
2012,3,21,5.68277777777778
2012,3,22,5.70166666666667
2012,3,23,5.90277777777778
2012,3,24,6.13666666666667
2012,3,25,6.25944444444445
2012,3,26,6.33777777777778
2012,3,27,6.39611111111111
2012,3,28,6.33111111111111
2012,3,29,6.41
2012,3,30,6.35888888888889
2012,3,31,6.43055555555556
2012,4,1,6.52333333333333
2012,4,2,6.82166666666667
2012,4,3,6.93722222222222
2012,4,4,7.03
2012,4,5,6.94
2012,4,6,7.01166666666667
2012,4,7,7.02555555555556
2012,4,8,7.215
2012,4,9,7.53944444444444
2012,4,10,7.76166666666667
2012,4,11,7.93055555555556
2012,4,12,7.96777777777778
2012,4,13,8.03944444444444
2012,4,14,8.24055555555555
2012,4,15,8.47666666666667
2012,4,16,8.59944444444444
2012,4,17,8.44888888888889
2012,4,18,8.36555555555555
2012,4,19,8.60388888888889
2012,4,20,8.88444444444444
2012,4,21,9.19222222222222
2012,4,22,9.61111111111111
2012,4,23,9.95166666666666
2012,4,24,10.2338888888889
2012,4,25,10.4744444444444
2012,4,26,10.5577777777778
2012,4,27,10.6133333333333
2012,4,28,10.815
2012,4,29,11.0022222222222
2012,4,30,11.0555555555556
2012,5,1,10.97
2012,5,2,11.0533333333333
2012,5,3,11.2105555555556
2012,5,4,11.1733333333333
2012,5,5,10.9327777777778
2012,5,6,10.8655555555556
2012,5,7,10.9005555555556
2012,5,8,11.0533333333333
2012,5,9,10.9788888888889
2012,5,10,10.8011111111111
2012,5,11,10.97
2012,5,12,11.3266666666667
2012,5,13,11.6944444444444
2012,5,14,12.1344444444444
2012,5,15,12.6433333333333
2012,5,16,12.7455555555556
2012,5,17,12.6805555555556
2012,5,18,12.8311111111111
2012,5,19,13.1644444444444
2012,5,20,13.5211111111111
2012,5,21,13.6666666666667
2012,5,22,13.56
2012,5,23,13.5322222222222
2012,5,24,13.5116666666667
2012,5,25,13.4005555555556
2012,5,26,13.2777777777778
2012,5,27,13.0855555555556
2012,5,28,13.0738888888889
2012,5,29,13.2083333333333
2012,5,30,13.3494444444444
2012,5,31,13.4605555555556
2012,6,1,13.7661111111111
2012,6,2,13.9883333333333
2012,6,3,14.0322222222222
2012,6,4,14.0833333333333
2012,6,5,14.03
2012,6,6,13.9927777777778
2012,6,7,14.1155555555556
2012,6,8,14.1227777777778
2012,6,9,13.7777777777778
2012,6,10,13.6294444444444
2012,6,11,13.785
2012,6,12,13.9744444444444
2012,6,13,14.1958333333333
2012,6,14,14.2083333333333
2012,6,15,14.4722222222222
2012,6,16,14.8055555555556
2012,6,17,15.2177777777778
2012,6,18,15.2594444444444
2012,6,19,15.2222222222222
2012,6,20,15.5138888888889
2012,6,21,15.8311111111111
2012,6,22,15.7083333333333
2012,6,23,15.5205555555556
2012,6,24,15.6177777777778
2012,6,25,15.6827777777778
2012,6,26,15.72
2012,6,27,15.9155555555556
2012,6,28,16.1966666666667
2012,6,29,16.2477777777778
2012,6,30,16.2455555555556
2012,7,1,16.2222222222222
2012,7,2,16.1805555555556
2012,7,3,16.125
2012,7,4,16.0277777777778
2012,7,5,16.1227777777778
2012,7,6,16.3194444444444
2012,7,7,16.6622222222222
2012,7,8,17.1688888888889
2012,7,9,17.5555555555556
2012,7,10,17.6738888888889
2012,7,11,17.8122222222222
2012,7,12,18.0394444444444
2012,7,13,18.1083333333333
2012,7,14,18.2222222222222
2012,7,15,18.2938888888889
2012,7,16,18.3888888888889
2012,7,17,18.7127777777778
2012,7,18,18.8355555555556
2012,7,19,18.8955555555556
2012,7,20,18.9422222222222
2012,7,21,18.9466666666667
2012,7,22,18.8772222222222
2012,7,23,18.8588888888889
2012,7,24,19.0255555555556
2012,7,25,19.375
2012,7,26,19.6227777777778
2012,7,27,19.3794444444444
2012,7,28,19.3127777777778
2012,7,29,19.3822222222222
2012,7,30,19.2988888888889
2012,7,31,19.2405555555556
2012,8,1,19.2544444444444
2012,8,2,19.3427777777778
2012,8,3,19.6205555555556
2012,8,4,19.9072222222222
2012,8,5,20.2522222222222
2012,8,6,20.5672222222222
2012,8,7,20.7566666666667
2012,8,8,20.6688888888889
2012,8,9,20.5761111111111
2012,8,10,20.5161111111111
2012,8,11,20.6688888888889
2012,8,12,21.0438888888889
2012,8,13,21.2938888888889
2012,8,14,21.3888888888889
2012,8,15,21.4816666666667
2012,8,16,21.6205555555556
2012,8,17,21.8427777777778
2012,8,18,21.8516666666667
2012,8,19,21.6038888888889
2012,8,20,21.4372222222222
2012,8,21,21.2361111111111
2012,8,22,20.8933333333333
2012,8,23,20.6505555555556
2012,8,24,20.3333333333333
2012,8,25,20.34
2012,8,26,20.4327777777778
2012,8,27,20.4122222222222
2012,8,28,20.4561111111111
2012,8,29,20.3588888888889
2012,8,30,20.3216666666667
2012,8,31,20.1088888888889
2012,9,1,19.8705555555556
2012,9,2,19.7127777777778
2012,9,3,19.6272222222222
2012,9,4,19.6622222222222
2012,9,5,19.8633333333333
2012,9,6,19.8866666666667
2012,9,7,19.8683333333333
2012,9,8,19.8794444444444
2012,9,9,19.8238888888889
2012,9,10,19.5183333333333
2012,9,11,19.3077777777778
2012,9,12,19.1955555555556
2012,9,13,18.8333333333333
2012,9,14,18.7777777777778
2012,9,15,19.155
2012,9,16,19.405
2012,9,17,19.3866666666667
2012,9,18,19.3794444444444
2012,9,19,19.52
2012,9,20,20.00016
2012,9,21,20.00016
2012,9,22,20.00016
2012,9,23,19.4446
2012,9,24,18.88904
2012,9,25,18.88904
2012,9,26,18.88904
2012,9,27,18.88904
2012,9,28,18.88904
2012,9,29,18.88904
2012,9,30,18.88904
2013,1,1,6.11111111111111
2013,1,2,5
2013,1,3,5
2013,1,4,5
2013,1,5,5
2013,1,6,5
2013,1,7,5
2013,1,8,5
2013,1,9,5
2013,1,10,5
2013,1,11,5
2013,1,12,5
2013,1,13,5
2013,1,14,4.44444444444444
2013,1,15,4.44444444444444
2013,1,16,3.88888888888889
2013,1,17,4.44444444444444
2013,1,18,4.44444444444444
2013,1,19,3.88888888888889
2013,1,20,3.88888888888889
2013,1,21,3.88888888888889
2013,1,22,3.88888888888889
2013,1,23,3.88888888888889
2013,1,24,2.77777777777778
2013,1,25,3.33333333333333
2013,1,26,3.33333333333333
2013,1,27,3.33333333333333
2013,1,28,3.33333333333333
2013,1,29,3.33333333333333
2013,1,30,2.77777777777778
2013,1,31,3.33333333333333
2013,2,1,3.33333333333333
2013,2,2,3.33333333333333
2013,2,3,3.33333333333333
2013,2,4,3.88888888888889
2013,2,5,3.88888888888889
2013,2,6,3.88888888888889
2013,2,7,4.44444444444444
2013,2,8,3.88888888888889
2013,2,9,4.44444444444444
2013,2,10,4.44444444444444
2013,2,11,4.44444444444444
2013,2,12,4.44444444444444
2013,2,13,4.44444444444444
2013,2,14,4.44444444444444
2013,2,15,4.44444444444444
2013,2,16,4.44444444444444
2013,2,17,5
2013,2,18,4.44444444444444
2013,2,19,4.44444444444444
2013,2,20,5
2013,2,21,5
2013,2,22,5
2013,2,23,5
2013,2,24,5
2013,2,25,5
2013,2,26,4.44444444444444
2013,2,27,4.44444444444444
2013,2,28,4.44444444444444
2013,3,1,5
2013,3,2,5
2013,3,3,5
2013,3,4,5.55555555555556
2013,3,5,5.55555555555556
2013,3,6,5.55555555555556
2013,3,7,5.55555555555556
2013,3,8,5
2013,3,9,5.55555555555556
2013,3,10,5.55555555555556
2013,3,11,5.55555555555556
2013,3,12,5.55555555555556
2013,3,13,5.55555555555556
2013,3,14,5.55555555555556
2013,3,15,6.11111111111111
2013,3,16,7.22222222222222
2013,3,17,7.22222222222222
2013,3,18,7.22222222222222
2013,3,19,6.66666666666667
2013,3,20,6.66666666666667
2013,3,21,6.51818181818181
2013,3,22,6.54166666666667
2013,3,23,6.57499999999999
2013,3,24,6.62499999999999
2013,3,25,6.57083333333333
2013,3,26,6.775
2013,3,27,6.95416666666667
2013,3,28,7.175
2013,3,29,7.5
2013,3,30,7.84166666666667
2013,3,31,8.13750000000001
2013,4,1,8.25000000000001
2013,4,2,8.57083333333333
2013,4,3,8.89166666666668
2013,4,4,8.88333333333332
2013,4,5,8.82916666666667
2013,4,6,8.98333333333334
2013,4,7,8.96250000000001
2013,4,8,9.05416666666666
2013,4,9,9.3625
2013,4,10,9.42916666666666
2013,4,11,9.49166666666667
2013,4,12,9.61666666666667
2013,4,13,9.47083333333333
2013,4,14,9.41666666666666
2013,4,15,9.46250000000001
2013,4,16,9.41249999999999
2013,4,17,9.32916666666666
2013,4,18,9.2875
2013,4,19,9.33750000000001
2013,4,20,9.40416666666666
2013,4,21,9.525
2013,4,22,9.52500000000001
2013,4,23,9.66250000000001
2013,4,24,9.76666666666666
2013,4,25,9.96666666666666
2013,4,26,10.3041666666667
2013,4,27,10.65
2013,4,28,10.8375
2013,4,29,10.8333333333333
2013,4,30,10.7
2013,5,1,10.7958333333333
2013,5,2,11.025
2013,5,3,11.3291666666667
2013,5,4,11.5833333333333
2013,5,5,11.8916666666667
2013,5,6,12.15
2013,5,7,12.425
2013,5,8,12.7875
2013,5,9,12.9833333333333
2013,5,10,13.2541666666667
2013,5,11,13.5541666666667
2013,5,12,13.925
2013,5,13,14.1166666666667
2013,5,14,13.9833333333333
2013,5,15,13.9375
2013,5,16,14.0166666666667
2013,5,17,14.0916666666667
2013,5,18,13.9125
2013,5,19,13.8625
2013,5,20,13.9083333333333
2013,5,21,13.9375
2013,5,22,13.6125
2013,5,23,13.3416666666667
2013,5,24,13.475
2013,5,25,13.6916666666667
2013,5,26,13.6583333333333
2013,5,27,13.5791666666667
2013,5,28,13.4083333333333
2013,5,29,13.4375
2013,5,30,13.6
2013,5,31,13.8625
2013,6,1,14
2013,6,2,14.25
2013,6,3,14.5083333333333
2013,6,4,14.7708333333333
2013,6,5,15.0458333333333
2013,6,6,15.4833333333333
2013,6,7,15.7041666666667
2013,6,8,15.6958333333333
2013,6,9,15.975
2013,6,10,16.2083333333333
2013,6,11,16.2958333333333
2013,6,12,16.375
2013,6,13,16.5
2013,6,14,16.6791666666667
2013,6,15,16.95
2013,6,16,17.2125
2013,6,17,17.2833333333333
2013,6,18,17.4041666666667
2013,6,19,17.1416666666666
2013,6,20,16.8333333333333
2013,6,21,16.7625
2013,6,22,17.1291666666667
2013,6,23,17.2708333333333
2013,6,24,17.2291666666667
2013,6,25,17.0416666666667
2013,6,26,16.9142857142857
2013,6,27,17.004
2013,6,28,17.325
2013,6,29,17.679
2013,6,30,17.904
2013,7,1,18.0666666666667
2013,7,2,18.2
2013,7,3,18.475
2013,7,4,18.3916666666667
2013,7,5,18.325
2013,7,6,18.5875
2013,7,7,18.9958333333333
2013,7,8,19.3166666666667
2013,7,9,19.725
2013,7,10,19.8791666666667
2013,7,11,19.7875
2013,7,12,19.6833333333333
2013,7,13,19.6375
2013,7,14,20.0166666666667
2013,7,15,20.175
2013,7,16,20.35
2013,7,17,20.325
2013,7,18,20.4666666666667
2013,7,19,20.6416666666667
2013,7,20,20.6583333333333
2013,7,21,20.7625
2013,7,22,20.7958333333333
2013,7,23,20.8416666666667
2013,7,24,21.0416666666667
2013,7,25,21.2
2013,7,26,21.3583333333333
2013,7,27,21.1875
2013,7,28,20.8625
2013,7,29,20.7666666666667
2013,7,30,20.7958333333333
2013,7,31,21.0833333333333
2013,8,1,21.1041666666667
2013,8,2,20.9958333333333
2013,8,3,21.0333333333333
2013,8,4,21.3166666666667
2013,8,5,21.625
2013,8,6,22.0041666666667
2013,8,7,22.1791666666667
2013,8,8,21.9458333333333
2013,8,9,21.7666666666667
2013,8,10,21.75
2013,8,11,21.7375
2013,8,12,21.775
2013,8,13,21.8208333333333
2013,8,14,21.8333333333333
2013,8,15,21.8833333333333
2013,8,16,22
2013,8,17,22.0875
2013,8,18,22.1208333333334
2013,8,19,22.1083333333333
2013,8,20,21.9833333333333
2013,8,21,21.8833333333333
2013,8,22,21.8833333333333
2013,8,23,21.85
2013,8,24,21.9
2013,8,25,21.8833333333333
2013,8,26,21.7625
2013,8,27,21.7458333333334
2013,8,28,21.95
2013,8,29,22.0541666666667
2013,8,30,22.2
2013,8,31,22.3086956521739
2013,9,1,22.3791666666666
2013,9,2,22.3
2013,9,3,22.125
2013,9,4,21.9958333333334
2013,9,5,21.775
2013,9,6,21.4916666666667
2013,9,7,21.3375
2013,9,8,21.4666666666667
2013,9,9,21.7125
2013,9,10,21.9166666666667
2013,9,11,21.925
2013,9,12,22.2041666666667
2013,9,13,22.2708333333334
2013,9,14,22.1875
2013,9,15,22.25
2013,9,16,22.0125
2013,9,17,21.6541666666667
2013,9,18,21.2846153846154
2013,9,19,21.667
2013,9,20,21.667
2013,9,21,21.111
2013,9,22,21.111
2013,9,23,20.556
2013,9,24,20.556
2013,9,25,20.556
2013,9,26,20.556
2013,9,27,20
2013,9,28,20
2013,9,29,19.444
2013,9,30,18.889
2013,10,1,17.778
2013,10,2,17.778
2013,10,3,17.778
2013,10,4,17.778
2013,10,5,17.778
2013,10,6,17.222
2013,10,7,17.222
2013,10,8,17.222
2013,10,9,16.667
2013,10,10,16.111
2013,10,11,16.111
2013,10,12,16.111
2013,10,13,15.556
2013,10,14,15.556
2013,10,15,15.556
2013,10,16,15
2013,10,17,15
2013,10,18,15
2013,10,19,15
2013,10,20,15
2013,10,21,14.444
2013,10,22,15
2013,10,23,14.444
2013,10,25,14.444
2013,10,26,14.444
2013,10,27,14.444
2013,10,28,14.444
2013,10,29,14.444
2013,10,30,13.889
2013,10,31,13.889
2013,11,1,13.889
2013,11,2,13.333
2013,11,3,13.33344
2013,11,4,13.333
2013,11,5,12.778
2013,11,6,12.778
2013,11,7,12.778
2013,11,8,12.778
2013,11,9,12.222
2013,11,10,12.222
2013,11,11,12.222
2013,11,12,12.222
2013,11,13,12.222
2013,11,14,12.222
2013,11,15,12.222
2013,11,16,11.944
2013,11,17,11.389
2013,11,18,11.111
2013,11,19,11.111
2013,11,20,11.111
2013,11,21,10.833
2013,11,22,10
2013,11,23,9.444
2013,11,24,8.889
2013,11,25,8.889
2013,11,26,8.889
2013,11,27,8.889
2013,11,28,2.778
2013,11,29,7.778
2013,11,30,8.333
2013,12,1,7.778
2013,12,2,8.333
2013,12,3,7.778
2013,12,4,7.222
2013,12,5,7.222
2013,12,6,6.111
2013,12,7,6.111
2013,12,8,5.556
2013,12,9,5
2013,12,10,5
2013,12,11,5
2013,12,12,5
2013,12,13,5
2013,12,14,5
2013,12,15,5
2013,12,16,5
2013,12,17,5
2013,12,18,5
2013,12,19,4.444
2013,12,20,4.444
2013,12,21,4.444
2013,12,22,4.444
2013,12,23,5
2013,12,24,5
2013,12,25,5
2013,12,26,5
2013,12,27,4.444
2013,12,28,3.333
2013,12,29,4.444
2013,12,30,4.444
2013,12,31,4.444
2014,1,1,4.44444444444444
2014,1,2,4.44444444444444
2014,1,3,4.44444444444444
2014,1,4,4.44444444444444
2014,1,5,5
2014,1,6,5
2014,1,7,4.44444444444444
2014,1,8,4.444
2014,1,9,4.44444444444444
2014,1,10,4.44444444444444
2014,1,11,3.88888888888889
2014,1,12,4.44444444444444
2014,1,13,5
2014,1,14,5
2014,1,15,5
2014,1,16,5
2014,1,17,5
2014,1,18,5
2014,1,19,5
2014,1,20,4.44444444444444
2014,1,21,4.44444444444444
2014,1,22,3.88888888888889
2014,1,23,3.88888888888889
2014,1,24,3.88888888888889
2014,1,25,3.88888888888889
2014,1,26,3.88888888888889
2014,1,27,3.88888888888889
2014,1,28,3.88888888888889
2014,1,29,3.88888888888889
2014,1,30,4.444
2014,1,31,4.44444444444444
2014,2,1,4.44444444444444
2014,2,2,5
2014,2,3,5
2014,2,4,4.44444444444444
2014,2,5,3.88888888888889
2014,2,6,3.333
2014,2,7,3.33333333333333
2014,2,8,3.33333333333333
2014,2,9,2.77777777777778
2014,2,10,2.22222222222222
2014,2,11,1.66666666666667
2014,2,12,1.66666666666667
2014,2,13,2.22222222222222
2014,2,14,2.22222222222222
2014,2,15,2.77777777777778
2014,2,16,3.33333333333333
2014,2,17,3.33333333333333
2014,2,18,3.33333333333333
2014,2,19,3.33333333333333
2014,2,20,3.33333333333333
2014,2,21,3.33333333333333
2014,2,22,3.33333333333333
2014,2,23,3.33333333333333
2014,2,24,3.88888888888889
2014,2,25,3.33333333333333
2014,2,26,3.33333333333333
2014,2,27,3.33333333333333
2014,2,28,3.33333333333333
2014,3,1,3.33333333333333
2014,3,2,2.77777777777778
2014,3,3,3.33333333333333
2014,3,4,3.33333333333333
2014,3,5,3.88888888888889
2014,3,6,3.88888888888889
2014,3,7,3.88888888888889
2014,3,8,5
2014,3,9,5
2014,3,10,5
2014,3,11,4.444
2014,3,12,5
2014,3,13,5.10111111111111
2014,3,14,5.44888888888889
2014,3,15,5.83555555555555
2014,3,16,6.32222222222222
2014,3,17,6.58
2014,3,18,6.56444444444445
2014,3,19,6.67666666666667
2014,3,20,6.67222222222222
2014,3,21,6.79555555555556
2014,3,22,6.75777777777778
2014,3,23,6.81
2014,3,24,6.88222222222223
2014,3,25,7.13444444444444
2014,3,26,7.19333333333334
2014,3,27,7.15222222222222
2014,3,28,7.09333333333333
2014,3,29,6.95555555555556
2014,3,30,6.94444444444444
2014,3,31,6.99222222222223
2014,4,1,6.95444444444444
2014,4,2,6.92333333333334
2014,4,3,7.24333333333334
2014,4,4,7.22777777777778
2014,4,5,7.46666666666667
2014,4,6,7.68
2014,4,7,7.80555555555555
2014,4,8,8.18111111111111
2014,4,9,8.62555555555555
2014,4,10,8.68444444444444
2014,4,11,8.75
2014,4,12,9.00555555555556
2014,4,13,9.27666666666667
2014,4,14,9.44333333333334
2014,4,15,9.51666666666667
2014,4,16,9.65666666666667
2014,4,17,9.74777777777778
2014,4,18,9.86777777777777
2014,4,19,9.95666666666667
2014,4,20,9.86888888888889
2014,4,21,9.93111111111111
2014,4,22,9.97555555555556
2014,4,23,9.97444444444444
2014,4,24,9.90666666666667
2014,4,25,9.91
2014,4,26,9.99888888888889
2014,4,27,9.95444444444445
2014,4,28,9.84444444444445
2014,4,29,10.1566666666667
2014,4,30,10.3833333333333
2014,5,1,10.6111111111111
2014,5,2,10.7822222222222
2014,5,3,10.9555555555556
2014,5,4,10.9511111111111
2014,5,5,11.0844444444445
2014,5,6,11.39
2014,5,7,11.7011111111111
2014,5,8,12.0044444444445
2014,5,9,12.0388888888889
2014,5,10,11.9566666666667
2014,5,11,12.2177777777778
2014,5,12,12.3977777777778
2014,5,13,12.5633333333333
2014,5,14,12.6844444444444
2014,5,15,12.9155555555556
2014,5,16,13.1866666666667
2014,5,17,13.3744444444444
2014,5,18,13.4255555555556
2014,5,19,13.5377777777778
2014,5,20,13.8388888888889
2014,5,21,14.0788888888889
2014,5,22,14.2488888888889
2014,5,23,14.34
2014,5,24,14.2966666666667
2014,5,25,14.21
2014,5,26,14.29
2014,5,27,14.4211111111111
2014,5,28,14.3822222222222
2014,5,29,14.4422222222222
2014,5,30,14.5044444444445
2014,5,31,14.7177777777778
2014,6,1,14.7555555555556
2014,6,2,14.8355555555556
2014,6,3,14.8855555555556
2014,6,4,14.9611111111111
2014,6,5,15.0933333333333
2014,6,6,15.2933333333333
2014,6,7,15.5033333333333
2014,6,8,15.7822222222222
2014,6,9,16.0511111111111
2014,6,10,16.1155555555556
2014,6,11,16.1877777777778
2014,6,12,16.4577777777778
2014,6,13,16.3955555555556
2014,6,14,16.1666666666667
2014,6,15,15.9755555555556
2014,6,16,15.8544444444445
2014,6,17,15.8966666666667
2014,6,18,15.8055555555556
2014,6,19,15.9333333333333
2014,6,20,16.1722222222222
2014,6,21,16.1133333333333
2014,6,22,16.1077777777778
2014,6,23,16.3044444444444
2014,6,24,16.5844444444444
2014,6,25,16.7988888888889
2014,6,26,16.9
2014,6,27,17.0344444444444
2014,6,28,17.3188888888889
2014,6,29,17.4255555555556
2014,6,30,17.52
2014,7,1,17.8355555555555
2014,7,2,18.2966666666667
2014,7,3,18.2555555555555
2014,7,4,18.1122222222222
2014,7,5,18.08
2014,7,6,18.3088888888889
2014,7,7,18.6166666666667
2014,7,8,19.0266666666667
2014,7,9,19.2544444444444
2014,7,10,19.4166666666667
